Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
1.944321   864.901343   1738.515402   2532.934617   3658.744401
1.950571   957.736075   1636.363518   2683.391362   3728.644305
1.956821   897.805334   1626.239351   2667.320590   3656.264826
1.963071   913.203461   1699.517134   2576.098296   3551.258159
1.969321   897.614514   1661.333310   2631.710291   3660.345067
1.975571   757.275774   1633.590978   2558.098967   3717.668389
1.981821   927.941455   1588.526064   2542.208794   3611.852962
1.988071   1072.825019   1722.948196   2701.244068   3715.664192
1.994321   958.114697   1856.071371   2986.749523   3690.032750
2.000571   911.097772   1692.345394   2942.826279   3684.335698
2.006821   928.622180   1676.761482   2892.444926   3673.044485
2.013071   867.132317   1681.250315   2679.482975   3566.595368
2.019321   866.205203   1650.406446   2605.599443   3547.158080
2.025571   886.231661   1584.255389   2550.061091   3588.990112
2.031821   892.974611   1830.047400   2962.475933   3682.378936
2.038071   893.855543   1864.765025   2919.458867   3465.597091
2.044321   901.617946   1828.188383   2461.510348   3516.323983
2.050571   979.602985   1943.227853   2763.813051   3611.050076
2.056821   924.617205   1787.847202   2895.088220   4039.124553
2.063071   1090.394272   1818.309243   2925.663270   4011.004817
2.069321   899.943580   1707.627128   2910.527098   4040.058311
2.075571   899.316855   1810.703445   2793.780279   4058.535202
2.081821   817.641134   1847.338109   2676.023494   3925.873391
2.088071   241.971484   1115.866896   2692.166500   3985.593358
2.094321   288.084390   1130.896634   2791.383449   3904.908063
2.100571   297.466468   1044.642037   2669.261219   3851.439454
2.106821   319.146306   1015.514960   2632.757545   3794.087492
2.113071   304.827984   988.575057   2662.563125   3858.476416
2.119321   303.059946   985.734851   2643.193008   3820.016751
2.125571   306.673197   1002.730882   2521.582781   3754.058408
2.131821   306.730868   1002.454674   2470.922833   3725.922626
2.138071   303.958392   996.633933   2480.126635   3768.855934
2.144321   299.097644   987.142603   2537.392357   3778.144050
2.150571   296.571843   977.111816   2545.321201   3793.536302
2.156821   294.174077   960.161821   2660.408168   3951.642606
2.163071   295.986747   993.676949   2619.955530   3955.789051
2.169321   294.941762   992.646446   2663.842576   4019.120457
2.175571   294.221369   936.756743   2685.389357   3933.488123
2.181821   291.987824   908.545613   2550.494142   3943.187078
2.188071   293.694729   920.897009   2609.318589   3980.169788
2.194321   296.790355   945.797641   2702.565998   3988.066029
2.200571   296.986902   940.084158   2703.396169   4001.968266
2.206821   298.020238   947.089873   2644.497692   3942.509792
2.213071   296.362075   959.969097   2536.187151   3938.103975
2.219321   296.947469   957.994776   2516.613692   3899.935592
2.225571   301.288426   971.188222   2651.758558   3788.830239
2.231821   300.780532   979.099463   2623.629873   3737.797688
2.238071   302.657827   987.880283   2552.995465   3878.796826
2.244321   305.936208   1001.474920   2545.487888   3980.866706
2.250571   304.690465   988.978682   2591.981397   3920.789779
2.256821   305.171512   985.367546   2644.448873   3939.591629
2.263071   307.741006   990.634377   2666.646639   3911.118603
2.269321   309.764258   993.348218   2651.265480   3873.095149
2.275571   311.427968   997.847491   2627.455884   3919.110904
2.281821   314.232876   1000.823059   2555.916036   3904.355003
2.288071   315.667275   1006.059544   2603.462065   3837.363719
2.294321   316.408260   1003.792572   2600.245253   3806.435147
2.300571   319.919682   1015.114401   2631.779647   3883.057517
2.306821   321.362799   1020.469012   2627.978925   3838.731578
2.313071   322.330427   1022.964159   2638.140012   3806.903724
2.319321   323.660037   1030.964775   2657.082324   3835.597463
2.325571   325.416025   1027.141726   2595.913534   3817.792390
2.331821   328.553751   1036.290990   2661.088458   3764.039646
2.338071   336.086579   1047.275020   2695.650344   3806.974058
2.344321   339.344187   1046.598464   2640.891199   3817.954262
2.350571   341.842384   1049.961611   2615.012717   3790.236704
2.356821   347.210104   1049.288444   2598.904076   3802.539676
2.363071   351.175496   1049.391179   2636.828049   3798.463437
2.369321   350.400380   1049.654726   2626.938473   3770.555070
2.375571   351.979469   1046.563348   2628.944146   3787.587911
2.381821   355.735049   1046.329791   2626.719013   3738.369483
2.388071   358.018093   1045.656086   2638.758664   3771.761307
2.394321   361.539573   1044.859162   2633.666445   3792.734071
2.400571   365.200845   1043.790265   2619.312787   3767.474672
2.406821   365.705402   1040.240438   2630.222497   3766.065334
2.413071   367.052689   1036.398713   2602.525420   3765.622609
2.419321   370.948466   1036.833718   2613.265417   3750.233652
2.425571   374.573375   1034.916236   2632.497109   3718.076581
2.431821   379.948198   1035.796448   2615.438082   3688.987231
2.438071   384.767525   1039.839921   2586.714076   3680.903852
2.444321   387.973404   1038.247368   2589.471872   3690.808272
2.450571   391.566270   1034.189164   2592.034721   3718.488130
2.456821   396.526449   1031.949461   2662.753915   3675.910702
2.463071   399.700282   1034.127648   2645.445440   3690.792326
2.469321   404.078683   1035.482827   2648.611429   3708.377004
2.475571   406.700345   1039.428355   2635.324681   3682.484379
2.481821   411.461724   1045.019958   2616.339609   3662.169884
2.488071   411.552210   1045.757070   2627.803173   3662.081321
2.494321   412.895277   1048.183794   2665.413425   3701.960769
2.500571   416.944559   1047.621314   2723.462422   3747.650899
2.506821   419.650271   1050.287319   2701.470104   3746.822738
2.513071   420.937091   1043.283109   2638.468257   3691.107642
2.519321   426.978076   1049.562296   2614.558312   3657.910825
2.525571   439.200127   1072.340642   2597.916622   3621.845030
2.531821   439.747588   1062.536468   2556.962546   3578.975329
2.538071   450.918136   1086.059118   2630.390616   3619.668488
2.544321   455.948464   1071.880389   2652.784083   3614.418947
2.550571   498.291601   1111.591630   2683.589305   3666.253264
2.556821   491.162188   1065.275930   2707.481457   3588.994996
2.563071   495.985002   1040.315024   2763.794902   3418.544075
2.569321   529.117151   1129.356651   3120.532577   3447.881975
2.575571   537.833451   1178.414093   3015.652517   3915.112448
2.581821   534.013996   1181.469216   2902.417159   3528.229944
2.588071   506.265604   1194.560082   3017.401309   3334.994791
2.594321   402.393374   1220.792413   2854.526621   3823.613712
2.600571   464.589164   1216.587560   2829.452914   3683.646829
2.606821   461.619218   1252.990471   2814.746537   3683.428816
2.613071   327.408639   1247.958438   2694.204559   3546.488877
2.619321   301.321994   1256.189296   2443.548216   3519.586699
