Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
0.626858   365.481366   978.185843   2728.223568   3795.192289
0.633108   368.097145   989.067324   2765.768784   3887.040717
0.639358   368.484735   982.308546   2769.810894   3823.993872
0.645608   373.018630   996.313431   2754.342344   3877.437752
0.651858   367.315234   996.667295   2777.825566   4189.740069
0.658108   365.998318   993.031716   2790.354630   3953.803242
0.664358   368.259744   978.594620   2752.086413   3811.792810
0.670608   371.935343   993.621965   2754.641344   3881.217533
0.676858   375.154199   1000.594217   2793.474808   3989.542388
0.683108   376.028675   1014.291004   2788.203280   3936.218728
0.689358   381.444160   1012.057780   2843.170562   3992.946968
0.695608   384.621400   1018.116585   2857.036193   3933.356643
0.701858   379.166757   1024.508847   2830.395595   3815.154374
0.708108   378.623140   1019.971155   2674.077122   3755.825796
0.714358   382.906380   1013.540996   2781.418614   3806.610695
0.720608   390.897970   1020.711344   2820.286665   3812.326415
0.726858   391.330430   1011.243092   2761.720978   3955.818217
0.733108   390.527980   1026.230823   2750.198352   3953.652225
0.739358   389.313243   1018.641173   2759.136586   3914.231120
0.745608   380.881694   991.693086   2745.303734   3825.415330
0.751858   390.619730   1027.595126   2773.269141   4003.100071
0.758108   396.259953   1054.200457   2777.931036   3835.822639
0.764358   398.165666   1050.688298   2768.672237   3781.766818
0.770608   392.834081   1056.384363   2824.494604   3802.891941
0.776858   397.885043   1070.132930   2859.778946   3865.580380
0.783108   403.844538   1078.616204   2868.694039   3874.362557
0.789358   401.779606   1077.987897   2812.692354   3923.569017
0.795608   407.652684   1085.578686   2854.249125   3959.222844
0.801858   400.999459   1068.442439   2882.730208   3979.219605
0.808108   408.990778   1072.449893   2862.003906   4040.824609
0.814358   433.050731   1098.358894   2844.417453   4040.941650
0.820608   431.531265   1106.033609   2879.530424   3895.809031
0.826858   440.484912   1116.812852   2881.600577   3859.483957
0.833108   449.130583   1121.515486   2838.571847   3905.698396
0.839358   453.919060   1135.503109   2831.236145   3901.567726
0.845608   479.778335   1151.863534   2838.803608   3857.824390
0.851858   483.823050   1156.979053   2833.614760   4053.918406
0.858108   505.588244   1169.721561   2809.303807   3998.734216
0.864358   526.605384   1177.440977   2799.759112   3956.995115
0.870608   529.835021   1176.496684   2824.470353   3957.301280
0.876858   532.845262   1166.911615   2834.767696   3846.145818
0.883108   551.576256   1162.402463   2815.405869   3855.427866
0.889358   638.873145   1176.738824   2810.778673   3918.472162
0.895608   791.208052   1217.825666   2831.544601   3910.418488
0.901858   798.467250   1388.918177   2883.783699   3868.616936
0.908108   789.748229   1472.869754   2953.503643   3907.646315
0.914358   777.548525   1482.627380   2942.734013   3995.652401
0.920608   762.338205   1443.567451   2856.177674   4007.586508
0.926858   760.072687   1381.651016   2879.647199   3951.718751
0.933108   744.201293   1363.584786   3004.778218   4248.445890
0.939358   748.963064   1339.740087   2957.316920   4611.846756
0.945608   743.275285   1314.413048   2876.379394   4221.291705
0.951858   736.258098   1331.478590   2891.972315   4010.648145
0.958108   764.828962   1346.927679   2956.146444   4056.003466
0.964358   767.557429   1350.524881   2978.684890   4088.675324
0.970608   720.476391   1336.653788   2968.978062   4201.839627
0.976858   678.379519   1305.236806   2957.229529   4163.243035
0.983108   508.809530   1340.436035   2956.345272   4095.392841
0.989358   652.554563   1364.077982   2932.900491   4126.997879
0.995608   628.775357   1346.885538   2881.480112   4120.889511
1.001858   672.054622   1396.286314   2872.233320   4005.996197
1.008108   683.843312   1449.160356   2983.326486   4022.812325
1.014358   527.904431   1459.981137   3003.625661   4047.331686
1.020608   546.225217   1452.527465   3084.264366   4109.507749
1.026858   527.337845   1429.542878   3313.935974   3940.313731
1.033108   889.883708   1397.253876   3252.886631   4157.933997
1.039358   1043.964860   1570.096811   3196.626805   4149.004902
1.045608   1089.331495   1688.568844   3211.114210   4111.829200
1.051858   1124.210939   1326.067142   3311.918039   4073.619679
1.058108   1208.650729   1608.820447   3348.148033   4163.888384
1.064358   1106.124082   1564.874908   3263.226482   4090.661783
1.070608   986.703383   1582.932143   3299.199557   4103.166015
1.076858   923.701359   1574.973772   3335.166620   4037.016287
1.083108   862.890654   1513.551509   2644.367329   3671.804563
1.089358   881.979352   1522.569007   2689.788483   3577.441743
1.095608   936.327605   1509.793721   2335.952971   3611.530612
1.101858   906.499251   1528.668506   2367.780992   3722.231782
1.108108   806.097734   1560.604709   2718.837901   3696.999520
1.114358   779.919769   1569.424501   3065.297145   3658.246078
1.120608   710.246765   1536.317406   2732.599348   3819.355301
1.126858   731.253753   1542.091635   2622.517597   3750.577488
1.133108   727.475778   1589.305672   3177.323402   3773.136997
1.139358   756.503399   1569.759524   3025.598096   4218.733279
1.145608   627.015342   1576.209283   2748.792737   4049.813383
1.151858   614.378805   1660.017819   3004.050156   4372.402313
1.158108   683.096834   1699.785681   3287.587862   4493.726664
1.164358   804.720984   1784.813824   3396.722277   4361.335064
1.170608   885.583243   2037.620384   3374.348910   4255.431748
1.176858   1213.145844   2626.816430   3653.865572   4828.851775
1.183108   1133.120723   2447.946204   3713.211310   5057.611064
1.189358   1127.936936   2248.795517   3606.952208   4241.620484
1.195608   611.300692   1718.841503   3403.697427   3607.671346
1.201858   485.417262   1647.527058   3078.454923   4220.783657
1.208108   1470.792823   2866.245292   3768.249005   4963.204200
