Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
1.007085   726.378900   1244.098370   2796.507075   3988.866431
1.013335   726.711611   1278.574873   2806.065526   4027.926283
1.019585   721.533449   1275.896339   2806.169056   4071.516690
1.025835   714.161905   1264.743260   2831.162026   4060.765484
1.032085   702.166452   1215.891460   2851.145243   3990.989788
1.038335   711.853747   1215.203267   2827.229247   3973.749016
1.044585   712.817089   1235.939901   2847.710565   4011.055835
1.050835   726.128380   1243.724014   2810.165802   4042.096021
1.057085   719.722757   1230.437996   2814.884166   4037.695536
1.063335   717.969711   1286.766287   2829.163104   4022.056573
1.069585   716.170012   1304.613619   2817.480489   4042.500280
1.075835   721.892808   1294.208708   2834.798119   4080.642777
1.082085   716.223151   1287.353471   2807.645902   4013.829963
1.088335   709.756920   1267.350367   2837.277258   3965.880586
1.094585   718.101795   1286.839421   2823.890577   3963.864422
1.100835   719.116675   1255.503436   2825.006090   3874.720258
1.107085   707.629938   1262.069455   2866.805969   3975.829961
1.113335   713.840997   1271.062213   2850.930346   3974.392975
1.119585   714.147424   1264.274303   2877.369422   3916.333576
1.125835   705.750809   1289.983368   2867.082996   3935.176099
1.132085   714.909458   1311.040896   2830.832391   4013.784196
1.138335   723.518623   1289.856521   2816.472051   4031.562410
1.144585   716.011656   1254.916826   2803.892790   4032.238003
1.150835   711.671887   1288.215214   2807.780129   3976.604186
1.157085   711.028703   1282.875457   2793.229272   3951.630066
1.163335   712.326300   1239.709720   2829.997039   4007.929219
1.169585   717.796457   1211.340961   2842.230357   4020.175617
1.175835   706.842824   1279.046825   2885.390299   3883.349817
1.182085   709.237040   1268.885768   2881.382396   3833.404021
1.188335   720.287240   1226.012532   2840.105009   3961.307172
1.194585   705.607718   1223.724084   2812.796574   3957.387243
1.200835   716.267483   1279.990616   2844.261663   3950.978620
1.207085   719.383959   1300.008798   2841.379973   3874.127420
1.213335   720.530291   1311.350781   2845.682394   3833.258821
1.219585   713.910287   1238.056759   2847.963495   3910.488241
1.225835   702.454158   1203.384529   2893.470625   3960.875059
1.232085   693.078184   1256.022611   2824.332251   4022.479897
1.238335   710.466469   1252.034435   2821.176966   4024.054415
1.244585   711.035525   1231.701287   2820.567732   4007.270581
1.250835   713.225218   1273.700317   2793.941253   4041.149453
1.257085   710.016454   1263.444849   2812.040368   4034.136129
1.263335   706.077887   1297.640417   2833.657950   3934.325492
1.269585   705.501775   1298.601364   2883.833180   3886.940701
1.275835   691.340396   1302.065581   2918.829844   3860.451979
1.282085   687.580381   1305.566744   2984.173739   3890.202907
1.288335   690.356465   1286.295915   2981.847940   3878.936518
1.294585   696.017782   1286.484823   2929.929709   3820.511057
1.300835   690.333643   1267.082119   2862.514711   3862.736250
1.307085   695.190385   1283.551916   2889.081384   3904.952746
1.313335   690.024499   1321.640885   2912.347082   3874.920350
1.319585   687.773184   1310.832408   2938.303596   3916.820945
1.325835   691.284379   1291.921331   2912.339658   3922.750736
1.332085   699.738582   1306.012566   3014.357207   3816.970467
1.338335   687.103186   1302.940777   3015.620463   3911.206995
1.344585   667.275420   1306.153099   2920.567168   3859.564886
1.350835   655.118460   1314.153725   2874.148892   3852.950966
1.357085   645.178622   1280.510201   2844.720460   3898.202885
1.363335   642.377988   1291.375928   2855.770414   3905.750938
1.369585   623.232705   1267.503258   2819.620590   3892.382756
1.375835   617.637227   1267.841011   2845.885720   3855.745616
1.382085   640.511629   1283.941934   2840.438549   3872.978488
1.388335   651.066797   1294.126822   2861.661076   3879.112828
1.394585   650.270032   1281.435985   2904.984934   4026.204222
1.400835   680.852031   1316.870061   2936.949898   4101.407401
1.407085   669.045050   1412.648286   2949.823714   4067.826188
1.413335   612.201508   1437.059427   2991.647448   4071.060645
1.419585   650.639250   1383.587454   2994.644749   4080.756091
1.425835   780.182587   1326.286360   2968.956947   3937.251911
1.432085   735.903602   1303.926974   2915.077373   3928.159048
1.438335   682.731313   1308.214135   2918.670295   3986.361023
1.444585   719.243807   1341.617073   2941.880762   3947.141093
1.450835   805.598281   1384.217178   2971.269795   4053.097281
